resource_id,title,fields,granularity,months,years,start_year,end_year,year_span,duration_type,region,category
6183dc10-410c-4595-bde3-185fb553b66f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
d850ae2e-1779-4c1b-9950-ee6b95cfe546,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
01a3c34a-45ff-47a0-a104-6dc38f206b54,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
de359e7b-abef-4ecc-b956-e08829b8cddd,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1903],1903,1903,1,specific_month,,rainfall
c563c979-03af-4b6d-b201-71284dafb368,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
39ebd21a-fc76-4977-9659-a261742faa8d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1903],1903,1903,1,specific_month,,rainfall
1dee540c-8e3c-4070-9ea0-ce800ce12b55,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
1c59fde3-bd1a-4e6d-aa0a-611e1c7ace02,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
f717b376-af06-47dd-a738-cb9136c1e1c0,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
68c44050-11d7-4f49-b5b0-f43a8239b3f5,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
1e378fbf-dec8-493e-ac64-5c95b29de67b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
f00f8183-6784-4c45-a5f7-6c78a8fd5f6f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1902],1902,1902,1,specific_month,,rainfall
71d1895b-42f3-46e4-bd16-2e970f621b07,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1902],1902,1902,1,specific_month,,rainfall
32861378-b4d5-4f2a-8397-9145bc4cb972,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1902],1902,1902,1,specific_month,,rainfall
3cd91d60-9178-49c2-9976-6735fd8b38cb,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
1d3cde4b-a0d3-4bea-9ab8-5c52b85454c8,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
c0f5243d-a2c9-44b1-b5fa-ba3a45c67008,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
3442adae-651e-401d-be2d-3d4c2e7de290,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
6f83c1d1-a5c8-4cc3-b409-b8b7a50c0714,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1902],1902,1902,1,specific_month,,rainfall
686b393d-0501-42eb-a9b5-15b6381ea8ea,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1902],1902,1902,1,specific_month,,rainfall
e5b6a452-4c6b-4343-abb9-d637fb6967e0,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
065c6b7c-372f-4606-bcc8-73c91da22eda,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1904],1904,1904,1,specific_month,,rainfall
2249f699-3839-4c66-8e03-72cf43cc6f43,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1903],1903,1903,1,specific_month,,rainfall
32b4b93c-4021-422a-b753-c1f03c8c62e5,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
94c7593e-d997-4544-91fc-9b76bfc83e54,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
211ca98e-779c-40cf-9c78-59d5cb6f0542,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
c0b951b7-12ef-43ac-86bd-ade361e2839a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1905,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1905],1905,1905,1,specific_month,sub-basin,rainfall
0446639e-f4cc-4a4d-97e9-62aa8ff4eada,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
288a2680-3cc0-48c4-849c-0ac7f660cb58,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1903],1903,1903,1,specific_month,,rainfall
d3947dc1-3f31-468b-8af7-214131c922a4,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1903],1903,1903,1,specific_month,,rainfall
2b47ea18-4f9d-430c-8f3d-3ea5196ffee6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1903],1903,1903,1,specific_month,,rainfall
8b8961e0-37f1-4910-9f7d-f3938d4357e2,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1903],1903,1903,1,specific_month,,rainfall
de6e9271-fe9a-43c7-9247-b2cca7a9096c,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1904],1904,1904,1,specific_month,,rainfall
b2b7e102-5f36-4b26-b349-3a72594250cd,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1903,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1903],1903,1903,1,specific_month,,rainfall
a496a6cd-7596-492a-b359-d733bfffe9cd,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1904],1904,1904,1,specific_month,,rainfall
032e0f8c-cbf7-4da1-8c03-ab9d8bb9b913,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1905,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1905],1905,1905,1,specific_month,,rainfall
20c9db09-9898-4c0c-be86-bc3339549572,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1904],1904,1904,1,specific_month,,rainfall
8073f758-f74f-4932-90a8-916a76f103d5,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1904,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1904],1904,1904,1,specific_month,sub-basin,rainfall
e70b19c0-99e4-4809-b2c6-ec604c9c39a8,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1904],1904,1904,1,specific_month,,rainfall
5a816bdc-f208-45a0-a3ac-c75de995582a,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1904],1904,1904,1,specific_month,,rainfall
a6d52d8a-b081-43bf-8683-6fb6d72ec6a5,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1904],1904,1904,1,specific_month,,rainfall
53601ffa-f1a9-4c92-a8f5-5ce088548a70,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1904,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1904],1904,1904,1,specific_month,,rainfall
dbaaec70-09e2-40a4-b940-8a96872bb6c6,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
8b26b9bc-1039-46fa-9b49-510c39a867fa,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1903,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1903],1903,1903,1,specific_month,sub-basin,rainfall
39f094a1-2882-455a-8f9f-765187f2199c,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1902],1902,1902,1,specific_month,,rainfall
f18e7100-8de4-4f00-a8d9-4e0104009fc1,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
db6c86ad-325c-4db5-b12e-0d2d15b50668,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1902],1902,1902,1,specific_month,,rainfall
959288ce-d6e1-4078-ae07-42037d590208,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
520299f3-3d16-4910-af43-4bc269e84faf,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
b9ab0c24-60fa-4591-bacb-2fb7d0f2ddf5,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1902],1902,1902,1,specific_month,,rainfall
d8efadbb-b6e7-4187-bc9c-071c0e5a9872,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1902,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1902],1902,1902,1,specific_month,,rainfall
26deba8a-becd-460e-b16d-f901d3c305da,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1902,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1902],1902,1902,1,specific_month,sub-basin,rainfall
